id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
,#country+name,#country+iso3,#geo+lat,#geo+lon,,,#event+displacement_type,#total,#affected+displaced,#date+displacement,#date+displacement+start,#date+displacement+end,#date+year,,#event+name,,,#date+event+start,#date+event+end,,,#event+type,#event+subtype,,,,,,,,,#date+created,#description,#meta+url,#cause
168522,Lebanon,LBN,34.138378,36.286228,"[34.138378, 36.286228]",Recommended figure,Conflict,total,1645,2024-10-30,2024-10-29,2024-10-30,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,"Baalbek District, Baalbek-Hermel Governorate, Lebanon","34.138378, 36.286228",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T23:52:16.430517Z,"Lebanon: 1,645 displacements, 29 October - 30 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 1,645 people were displaced to Baalbek District, Baalbek-El Hermel due to hostilities at the southern Lebanese border between 29 and 30 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,Conflict
168520,Lebanon,LBN,33.81303,35.92466,"[33.81303, 35.92466]",Recommended figure,Conflict,total,2500,2024-10-30,2024-10-29,2024-10-30,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,"Zahlé District, Beqaa Governorate, Lebanon","33.81303, 35.92466",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T23:52:16.314745Z,"Lebanon: 2,500 displacements, 29 October - 30 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 2,500 people were displaced to Zahle District, Bekaa due to hostilities at the southern Lebanese border between 29 and 30 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,Conflict
168519,Lebanon,LBN,33.638432,35.543652,"[33.638432, 35.543652]",Recommended figure,Conflict,total,4116,2024-10-30,2024-10-29,2024-10-30,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,"Chouf District, Mount Lebanon Governorate, Lebanon","33.638432, 35.543652",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T23:52:16.244757Z,"Lebanon: 4,116 displacements, 29 October - 30 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 4,116 people were displaced to Chouf District, Mount Lebanon due to hostilities at the southern Lebanese border between 29 and 30 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,Conflict
168535,Lebanon,LBN,33.475979,35.580002,"[33.475979, 35.580002]",Recommended figure,Conflict,total,26,2024-10-30,2024-10-29,2024-10-30,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,"Jezzine District, South Governorate, Lebanon","33.475979, 35.580002",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T00:42:24.756230Z,"Lebanon: 26 displacements, 29 October - 30 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 26 people were displaced to Jezzine District, South due to hostilities at the southern Lebanese border between 29 and 30 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,Conflict
168536,Lebanon,LBN,34.250099,35.719669,"[34.250099, 35.719669]",Recommended figure,Conflict,total,23,2024-10-30,2024-10-29,2024-10-30,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,"Batroun District, North Governorate, Lebanon","34.250099, 35.719669",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T00:42:24.794656Z,"Lebanon: 23 displacements, 29 October - 30 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 23 people were displaced to El Batroun District, North due to hostilities at the southern Lebanese border between 29 and 30 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,Conflict
168537,Lebanon,LBN,34.238449,35.986992,"[34.238449, 35.986992]",Recommended figure,Conflict,total,19,2024-10-30,2024-10-29,2024-10-30,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,"Bsharri District, North Governorate, Lebanon","34.238449, 35.986992",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T00:42:24.830883Z,"Lebanon: 19 displacements, 29 October - 30 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 19 people were displaced to Bcharre District, North due to hostilities at the southern Lebanese border between 29 and 30 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,Conflict
168538,Lebanon,LBN,34.433449,35.847179,"[34.433449, 35.847179]",Recommended figure,Conflict,total,19,2024-10-30,2024-10-29,2024-10-30,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,"Tripoli District, North Governorate, Lebanon","34.433449, 35.847179",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T00:42:24.867736Z,"Lebanon: 19 displacements, 29 October - 30 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 19 people were displaced to Tripoli District, North due to hostilities at the southern Lebanese border between 29 and 30 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,Conflict
168539,Lebanon,LBN,33.257519,35.498131,"[33.257519, 35.498131]",Recommended figure,Conflict,total,13,2024-10-30,2024-10-29,2024-10-30,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,"Marjeyoun District, Nabatiya Governorate, Lebanon","33.257519, 35.498131",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T00:42:24.907719Z,"Lebanon: 13 displacements, 29 October - 30 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 13 people were displaced to Marjaayoun District, El Nabatieh due to hostilities at the southern Lebanese border between 29 and 30 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,Conflict
168540,Lebanon,LBN,33.399269,35.453529,"[33.399269, 35.453529]",Recommended figure,Conflict,total,1,2024-10-30,2024-10-29,2024-10-30,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,"Nabatieh District, Nabatiya Governorate, Lebanon","33.399269, 35.453529",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T00:42:24.948352Z,". According to IOM Displacement Tracking Matrix (IOM DTM), 1 person was displaced to El Nabatieh District, El Nabatieh due to hostilities at the southern Lebanese border between 29 and 30 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,Conflict
168534,Lebanon,LBN,34.33131,35.806171,"[34.33131, 35.806171]",Recommended figure,Conflict,total,93,2024-10-30,2024-10-29,2024-10-30,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,"Koura District, North Governorate, Lebanon","34.33131, 35.806171",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-14T00:42:24.711415Z,"Lebanon: 93 displacements, 29 October - 30 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 93 people were displaced to El Koura District, North due to hostilities at the southern Lebanese border between 29 and 30 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-58-31-10-2024?close=true,Conflict
168507,Lebanon,LBN,33.839352,35.648811,"[33.839352, 35.648811]",Recommended figure,Conflict,total,489,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Baabda District, Mount Lebanon Governorate, Lebanon","33.839352, 35.648811",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T22:22:39.209778Z,"Lebanon: 489 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 489 people were displaced to Baabda District, Mount Lebanon due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168506,Lebanon,LBN,33.45813,35.353119,"[33.45813, 35.353119]",Recommended figure,Conflict,total,670,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Sidon District, Lebanon","33.45813, 35.353119",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T22:22:39.165250Z,"Lebanon: 670 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 670 people were displaced to Saida District, South due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168502,Lebanon,LBN,33.638432,35.543652,"[33.638432, 35.543652]",Recommended figure,Conflict,total,1288,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Chouf District, Mount Lebanon Governorate, Lebanon","33.638432, 35.543652",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T22:13:02.644218Z,"Lebanon: 1,288 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 1,288 people were displaced to Chouf District, Mount Lebanon due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168505,Lebanon,LBN,34.250099,35.719669,"[34.250099, 35.719669]",Recommended figure,Conflict,total,752,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Batroun District, North Governorate, Lebanon","34.250099, 35.719669",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T22:22:39.117710Z,"Lebanon: 752 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 752 people were displaced to El Batroun District, North due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168516,Lebanon,LBN,34.13517,35.82201,"[34.13517, 35.82201]",Recommended figure,Conflict,total,27,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Jbeil District, Mount Lebanon Governorate, Lebanon","34.13517, 35.82201",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T23:34:20.695401Z,"Lebanon: 27 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 27 people were displaced to Jbeil District, Mount Lebanon due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168504,Lebanon,LBN,33.772919,35.633511,"[33.772919, 35.633511]",Recommended figure,Conflict,total,851,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Aley District, Mount Lebanon Governorate, Lebanon","33.772919, 35.633511",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T22:22:39.066836Z,"Lebanon: 851 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 851 people were displaced to Aley District, Mount Lebanon due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168517,Lebanon,LBN,33.257519,35.498131,"[33.257519, 35.498131]",Recommended figure,Conflict,total,24,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Marjeyoun District, Nabatiya Governorate, Lebanon","33.257519, 35.498131",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T23:34:20.747248Z,"Lebanon: 24 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 24 people were displaced to Marjaayoun District, El Nabatieh due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168499,Lebanon,LBN,34.013229,35.800831,"[34.013229, 35.800831]",Recommended figure,Conflict,total,5462,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Keserwan District, Mount Lebanon Governorate, Lebanon","34.013229, 35.800831",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T22:13:02.475781Z,"Lebanon: 5,462 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 5,462 people were displaced to Kesrwane District, Mount Lebanon due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168503,Lebanon,LBN,33.909809,35.7225,"[33.909809, 35.7225]",Recommended figure,Conflict,total,1047,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Matn District, Mount Lebanon Governorate, Lebanon","33.909809, 35.7225",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T22:13:02.691837Z,"Lebanon: 1,047 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 1,047 people were displaced to El Meten District, Mount Lebanon due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168500,Lebanon,LBN,33.889229,35.502571,"[33.889229, 35.502571]",Recommended figure,Conflict,total,2759,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Beirut, Beirut Governorate, Lebanon","33.889229, 35.502571",County/City/town/Village/Woreda (ADM3),Destination,Displacement without preventive evacuations reported,2024-11-13T22:13:02.547524Z,"Lebanon: 2,759 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 2,759 people were displaced to Beirut District, Beirut due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168511,Lebanon,LBN,34.387791,36.093689,"[34.387791, 36.093689]",Recommended figure,Conflict,total,152,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Miniyeh-Danniyeh District, North Governorate, Lebanon","34.387791, 36.093689",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T22:34:42.193070Z,"Lebanon: 152 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 152 people were displaced to El Minieh-Dennie District, North due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168510,Lebanon,LBN,33.535419,35.842571,"[33.535419, 35.842571]",Recommended figure,Conflict,total,166,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Qada Rashayya, Beqaa Governorate, Lebanon","33.535419, 35.842571",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T22:34:42.125977Z,"Lebanon: 166 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 166 people were displaced to Rachaya District, Bekaa due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168501,Lebanon,LBN,34.554951,36.195099,"[34.554951, 36.195099]",Recommended figure,Conflict,total,1538,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Akkar District, Akkar Governorate, Lebanon","34.554951, 36.195099",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T22:13:02.595020Z,"Lebanon: 1,538 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 1,538 people were displaced to Akkar District, Akkar due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168512,Lebanon,LBN,33.475979,35.580002,"[33.475979, 35.580002]",Recommended figure,Conflict,total,131,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Jezzine District, South Governorate, Lebanon","33.475979, 35.580002",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T22:34:42.258050Z,"Lebanon: 131 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 131 people were displaced to Jezzine District, South due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168509,Lebanon,LBN,34.433449,35.847179,"[34.433449, 35.847179]",Recommended figure,Conflict,total,180,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Tripoli District, North Governorate, Lebanon","34.433449, 35.847179",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T22:34:42.048897Z,"Lebanon: 180 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 180 people were displaced to Tripoli District, North due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168513,Lebanon,LBN,33.59132,35.729389,"[33.59132, 35.729389]",Recommended figure,Conflict,total,130,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Western Beqaa District, Beqaa Governorate, Lebanon","33.59132, 35.729389",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T22:34:42.302896Z,"Lebanon: 130 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 130 people were displaced to West Bekaa District, Bekaa due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168514,Lebanon,LBN,33.37532,35.732731,"[33.37532, 35.732731]",Recommended figure,Conflict,total,50,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Hasbaya District, Nabatiya Governorate, Lebanon","33.37532, 35.732731",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T23:34:20.573174Z,"Lebanon: 50 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 50 people were displaced to Hasbaya District, El Nabatieh due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168515,Lebanon,LBN,34.33131,35.806171,"[34.33131, 35.806171]",Recommended figure,Conflict,total,31,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Koura District, North Governorate, Lebanon","34.33131, 35.806171",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T23:34:20.645059Z,"Lebanon: 31 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 31 people were displaced to El Koura District, North due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168508,Lebanon,LBN,33.213039,35.289219,"[33.213039, 35.289219]",Recommended figure,Conflict,total,200,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Tyre District, South Governorate, Lebanon","33.213039, 35.289219",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T22:34:41.985339Z,"Lebanon: 200 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 200 people were displaced to Sour (Tyre) District, South due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
168518,Lebanon,LBN,34.238449,35.986992,"[34.238449, 35.986992]",Recommended figure,Conflict,total,10,2024-10-27,2024-10-25,2024-10-27,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,"Bsharri District, North Governorate, Lebanon","34.238449, 35.986992",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-13T23:34:20.791123Z,"Lebanon: 10 displacements, 25 October - 27 October. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 10 people were displaced to Bcharre District, North due to hostilities at the southern Lebanese border between 25 and 27 October 2024.",https://dtm.iom.int/reports/lebanon-mobility-snapshot-round-57-28-10-2024?close=true,Conflict
