id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,adminLevel,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,assessmentType,operationStatus
#id+code,#operation+name,#country+name,#country+code,#adm1+name,#adm1+code,#adm2+name,#adm2+code,#adm+level,#affected+idps,#date+reported,#date+year+reported,#date+month+reported,#round+code,#assessment+type,#operation+status
2436418,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,175,2023-12-26T00:00:00,2023,12,17,BA,Active
2437505,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,5250,2023-12-26T00:00:00,2023,12,17,BA,Active
2438865,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,35379,2023-12-26T00:00:00,2023,12,17,BA,Active
2438784,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,38,2023-12-26T00:00:00,2023,12,17,BA,Active
2437667,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,18577,2023-12-26T00:00:00,2023,12,17,BA,Active
2438703,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,13171,2023-12-26T00:00:00,2023,12,17,BA,Active
2438704,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,13578,2024-01-02T00:00:00,2024,1,18,BA,Active
2437668,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,19670,2024-01-02T00:00:00,2024,1,18,BA,Active
2438785,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,6,2024-01-02T00:00:00,2024,1,18,BA,Active
2438866,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,35970,2024-01-02T00:00:00,2024,1,18,BA,Active
2437506,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,5070,2024-01-02T00:00:00,2024,1,18,BA,Active
2436419,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,175,2024-01-02T00:00:00,2024,1,18,BA,Active
2436500,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,934,2024-01-02T00:00:00,2024,1,18,BA,Active
2437587,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,615,2024-01-02T00:00:00,2024,1,18,BA,Active
2437588,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,902,2024-01-09T00:00:00,2024,1,19,BA,Active
2437507,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,5700,2024-01-09T00:00:00,2024,1,19,BA,Active
2436501,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,817,2024-01-09T00:00:00,2024,1,19,BA,Active
2436420,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,163,2024-01-09T00:00:00,2024,1,19,BA,Active
2437669,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,20066,2024-01-09T00:00:00,2024,1,19,BA,Active
2438867,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,38528,2024-01-09T00:00:00,2024,1,19,BA,Active
2438786,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,38,2024-01-09T00:00:00,2024,1,19,BA,Active
2438705,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,15798,2024-01-09T00:00:00,2024,1,19,BA,Active
2438706,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,15496,2024-01-16T00:00:00,2024,1,20,BA,Active
2438868,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,39308,2024-01-16T00:00:00,2024,1,20,BA,Active
2438787,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,57,2024-01-16T00:00:00,2024,1,20,BA,Active
2437670,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,20637,2024-01-16T00:00:00,2024,1,20,BA,Active
2436421,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,177,2024-01-16T00:00:00,2024,1,20,BA,Active
2436502,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,748,2024-01-16T00:00:00,2024,1,20,BA,Active
2437508,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,5800,2024-01-16T00:00:00,2024,1,20,BA,Active
2437589,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,894,2024-01-16T00:00:00,2024,1,20,BA,Active
2437590,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,965,2024-01-23T00:00:00,2024,1,21,BA,Active
2437509,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,6345,2024-01-23T00:00:00,2024,1,21,BA,Active
2436503,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,773,2024-01-23T00:00:00,2024,1,21,BA,Active
2436422,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,174,2024-01-23T00:00:00,2024,1,21,BA,Active
2437671,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,21578,2024-01-23T00:00:00,2024,1,21,BA,Active
2438788,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,32,2024-01-23T00:00:00,2024,1,21,BA,Active
2438869,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,40290,2024-01-23T00:00:00,2024,1,21,BA,Active
2438707,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,16717,2024-01-23T00:00:00,2024,1,21,BA,Active
2438708,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,15875,2024-01-30T00:00:00,2024,1,22,BA,Active
2438870,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,40722,2024-01-30T00:00:00,2024,1,22,BA,Active
2438789,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,29,2024-01-30T00:00:00,2024,1,22,BA,Active
2437672,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,21865,2024-01-30T00:00:00,2024,1,22,BA,Active
2436423,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,159,2024-01-30T00:00:00,2024,1,22,BA,Active
2436504,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,751,2024-01-30T00:00:00,2024,1,22,BA,Active
2437510,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,6345,2024-01-30T00:00:00,2024,1,22,BA,Active
2437591,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,919,2024-01-30T00:00:00,2024,1,22,BA,Active
2437592,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,969,2024-02-06T00:00:00,2024,2,23,BA,Active
2437511,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,6445,2024-02-06T00:00:00,2024,2,23,BA,Active
2436505,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,623,2024-02-06T00:00:00,2024,2,23,BA,Active
2436424,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,177,2024-02-06T00:00:00,2024,2,23,BA,Active
2437673,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,22167,2024-02-06T00:00:00,2024,2,23,BA,Active
2438790,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,23,2024-02-06T00:00:00,2024,2,23,BA,Active
2438871,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,40365,2024-02-06T00:00:00,2024,2,23,BA,Active
2438709,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,16392,2024-02-06T00:00:00,2024,2,23,BA,Active
2438710,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,16696,2024-02-13T00:00:00,2024,2,24,BA,Active
2438872,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,40620,2024-02-13T00:00:00,2024,2,24,BA,Active
2438791,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,42,2024-02-13T00:00:00,2024,2,24,BA,Active
2437674,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,22450,2024-02-13T00:00:00,2024,2,24,BA,Active
2436425,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,196,2024-02-13T00:00:00,2024,2,24,BA,Active
2436506,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,618,2024-02-13T00:00:00,2024,2,24,BA,Active
2437512,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,6685,2024-02-13T00:00:00,2024,2,24,BA,Active
2437593,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,969,2024-02-13T00:00:00,2024,2,24,BA,Active
2437594,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,901,2024-02-20T00:00:00,2024,2,25,BA,Active
2438873,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,40485,2024-02-20T00:00:00,2024,2,25,BA,Active
2437513,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,7065,2024-02-20T00:00:00,2024,2,25,BA,Active
2436426,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,185,2024-02-20T00:00:00,2024,2,25,BA,Active
2436507,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1595,2024-02-20T00:00:00,2024,2,25,BA,Active
2437675,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,22724,2024-02-20T00:00:00,2024,2,25,BA,Active
2438792,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,60,2024-02-20T00:00:00,2024,2,25,BA,Active
2438711,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,16802,2024-02-20T00:00:00,2024,2,25,BA,Active
2438712,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,17192,2024-02-27T00:00:00,2024,2,26,BA,Active
2438793,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,68,2024-02-27T00:00:00,2024,2,26,BA,Active
2437676,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,23092,2024-02-27T00:00:00,2024,2,26,BA,Active
2436427,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,179,2024-02-27T00:00:00,2024,2,26,BA,Active
2437514,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,7115,2024-02-27T00:00:00,2024,2,26,BA,Active
2438874,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,41131,2024-02-27T00:00:00,2024,2,26,BA,Active
2436508,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1586,2024-02-27T00:00:00,2024,2,26,BA,Active
2437595,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,925,2024-02-27T00:00:00,2024,2,26,BA,Active
2437596,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,921,2024-03-05T00:00:00,2024,3,27,BA,Active
2436509,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1561,2024-03-05T00:00:00,2024,3,27,BA,Active
2438875,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,39646,2024-03-05T00:00:00,2024,3,27,BA,Active
2437515,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,7324,2024-03-05T00:00:00,2024,3,27,BA,Active
2436428,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,184,2024-03-05T00:00:00,2024,3,27,BA,Active
2437677,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,23431,2024-03-05T00:00:00,2024,3,27,BA,Active
2438794,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,67,2024-03-05T00:00:00,2024,3,27,BA,Active
2438713,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,17725,2024-03-05T00:00:00,2024,3,27,BA,Active
2438714,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,18628,2024-03-12T00:00:00,2024,3,28,BA,Active
2438795,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,71,2024-03-12T00:00:00,2024,3,28,BA,Active
2437678,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,23625,2024-03-12T00:00:00,2024,3,28,BA,Active
2438876,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,38922,2024-03-12T00:00:00,2024,3,28,BA,Active
2436429,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,173,2024-03-12T00:00:00,2024,3,28,BA,Active
2437516,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,7386,2024-03-12T00:00:00,2024,3,28,BA,Active
2436510,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1556,2024-03-12T00:00:00,2024,3,28,BA,Active
2437597,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,955,2024-03-12T00:00:00,2024,3,28,BA,Active
2437598,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,968,2024-03-19T00:00:00,2024,3,29,BA,Active
2437517,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,6565,2024-03-19T00:00:00,2024,3,29,BA,Active
2436430,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,175,2024-03-19T00:00:00,2024,3,29,BA,Active
2437436,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1584,2024-03-19T00:00:00,2024,3,29,BA,Active
2438877,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,38032,2024-03-19T00:00:00,2024,3,29,BA,Active
2437679,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,24075,2024-03-19T00:00:00,2024,3,29,BA,Active
2438796,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,74,2024-03-19T00:00:00,2024,3,29,BA,Active
2438715,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,19018,2024-03-19T00:00:00,2024,3,29,BA,Active
2438716,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,18955,2024-03-26T00:00:00,2024,3,30,BA,Active
2438797,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,74,2024-03-26T00:00:00,2024,3,30,BA,Active
2437680,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,25969,2024-03-26T00:00:00,2024,3,30,BA,Active
2438878,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,38326,2024-03-26T00:00:00,2024,3,30,BA,Active
2437437,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1699,2024-03-26T00:00:00,2024,3,30,BA,Active
2436431,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,187,2024-03-26T00:00:00,2024,3,30,BA,Active
2437518,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,5251,2024-03-26T00:00:00,2024,3,30,BA,Active
2437599,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,944,2024-03-26T00:00:00,2024,3,30,BA,Active
2437600,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,893,2024-04-02T00:00:00,2024,4,31,BA,Active
2437519,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,5291,2024-04-02T00:00:00,2024,4,31,BA,Active
2436432,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,186,2024-04-02T00:00:00,2024,4,31,BA,Active
2437438,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1692,2024-04-02T00:00:00,2024,4,31,BA,Active
2438879,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,38017,2024-04-02T00:00:00,2024,4,31,BA,Active
2437681,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,28105,2024-04-02T00:00:00,2024,4,31,BA,Active
2438798,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,72,2024-04-02T00:00:00,2024,4,31,BA,Active
2438717,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,19137,2024-04-02T00:00:00,2024,4,31,BA,Active
2438718,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,19383,2024-04-09T00:00:00,2024,4,32,BA,Active
2438799,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,72,2024-04-09T00:00:00,2024,4,32,BA,Active
2437682,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,26590,2024-04-09T00:00:00,2024,4,32,BA,Active
2438880,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,37880,2024-04-09T00:00:00,2024,4,32,BA,Active
2437439,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1729,2024-04-09T00:00:00,2024,4,32,BA,Active
2436433,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,186,2024-04-09T00:00:00,2024,4,32,BA,Active
2437520,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,5300,2024-04-09T00:00:00,2024,4,32,BA,Active
2437601,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,954,2024-04-09T00:00:00,2024,4,32,BA,Active
2437602,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,984,2024-04-16T00:00:00,2024,4,33,BA,Active
2437521,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,5350,2024-04-16T00:00:00,2024,4,33,BA,Active
2436434,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,176,2024-04-16T00:00:00,2024,4,33,BA,Active
2437440,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1848,2024-04-16T00:00:00,2024,4,33,BA,Active
2438881,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,37832,2024-04-16T00:00:00,2024,4,33,BA,Active
2437683,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,26227,2024-04-16T00:00:00,2024,4,33,BA,Active
2438800,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,72,2024-04-16T00:00:00,2024,4,33,BA,Active
2438719,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,20132,2024-04-16T00:00:00,2024,4,33,BA,Active
2438720,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,20610,2024-04-30T00:00:00,2024,4,34,BA,Active
2438801,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,71,2024-04-30T00:00:00,2024,4,34,BA,Active
2437684,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,26167,2024-04-30T00:00:00,2024,4,34,BA,Active
2438882,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,37857,2024-04-30T00:00:00,2024,4,34,BA,Active
2437441,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1822,2024-04-30T00:00:00,2024,4,34,BA,Active
2436435,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,169,2024-04-30T00:00:00,2024,4,34,BA,Active
2437522,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,5348,2024-04-30T00:00:00,2024,4,34,BA,Active
2437603,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,996,2024-04-30T00:00:00,2024,4,34,BA,Active
2437604,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,1029,2024-05-14T00:00:00,2024,5,35,BA,Active
2437523,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,5497,2024-05-14T00:00:00,2024,5,35,BA,Active
2436436,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,160,2024-05-14T00:00:00,2024,5,35,BA,Active
2437442,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1860,2024-05-14T00:00:00,2024,5,35,BA,Active
2438883,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,37926,2024-05-14T00:00:00,2024,5,35,BA,Active
2437685,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,26401,2024-05-14T00:00:00,2024,5,35,BA,Active
2438802,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,45,2024-05-14T00:00:00,2024,5,35,BA,Active
2438721,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,20963,2024-05-14T00:00:00,2024,5,35,BA,Active
2438722,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,21169,2024-05-28T00:00:00,2024,5,36,BA,Active
2438803,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,45,2024-05-28T00:00:00,2024,5,36,BA,Active
2437686,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,26519,2024-05-28T00:00:00,2024,5,36,BA,Active
2438884,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,37906,2024-05-28T00:00:00,2024,5,36,BA,Active
2436437,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,146,2024-05-28T00:00:00,2024,5,36,BA,Active
2437524,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,5507,2024-05-28T00:00:00,2024,5,36,BA,Active
2437605,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,1029,2024-05-28T00:00:00,2024,5,36,BA,Active
2437443,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1805,2024-05-28T00:00:00,2024,5,36,BA,Active
2437444,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1795,2024-06-11T00:00:00,2024,6,37,BA,Active
2438723,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,22475,2024-06-11T00:00:00,2024,6,37,BA,Active
2437525,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,5588,2024-06-11T00:00:00,2024,6,37,BA,Active
2436438,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,114,2024-06-11T00:00:00,2024,6,37,BA,Active
2437606,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,985,2024-06-11T00:00:00,2024,6,37,BA,Active
2438885,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,37903,2024-06-11T00:00:00,2024,6,37,BA,Active
2437687,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,26330,2024-06-11T00:00:00,2024,6,37,BA,Active
2438804,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,38,2024-06-11T00:00:00,2024,6,37,BA,Active
2438805,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,38,2024-06-25T00:00:00,2024,6,38,BA,Active
2437688,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,26428,2024-06-25T00:00:00,2024,6,38,BA,Active
2438886,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,38585,2024-06-25T00:00:00,2024,6,38,BA,Active
2438724,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,22545,2024-06-25T00:00:00,2024,6,38,BA,Active
2436439,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,128,2024-06-25T00:00:00,2024,6,38,BA,Active
2437526,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,6268,2024-06-25T00:00:00,2024,6,38,BA,Active
2437445,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1833,2024-06-25T00:00:00,2024,6,38,BA,Active
2437607,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,1004,2024-06-25T00:00:00,2024,6,38,BA,Active
2437608,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,951,2024-07-09T00:00:00,2024,7,39,BA,Active
2437527,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,6268,2024-07-09T00:00:00,2024,7,39,BA,Active
2436440,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,131,2024-07-09T00:00:00,2024,7,39,BA,Active
2438725,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,22584,2024-07-09T00:00:00,2024,7,39,BA,Active
2437446,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1820,2024-07-09T00:00:00,2024,7,39,BA,Active
2438887,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,38759,2024-07-09T00:00:00,2024,7,39,BA,Active
2437689,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,27451,2024-07-09T00:00:00,2024,7,39,BA,Active
2438806,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,38,2024-07-09T00:00:00,2024,7,39,BA,Active
2438807,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,38,2024-07-23T00:00:00,2024,7,40,BA,Active
2437690,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,27717,2024-07-23T00:00:00,2024,7,40,BA,Active
2438888,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,39194,2024-07-23T00:00:00,2024,7,40,BA,Active
2437447,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,1849,2024-07-23T00:00:00,2024,7,40,BA,Active
2438726,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,22654,2024-07-23T00:00:00,2024,7,40,BA,Active
2436441,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,135,2024-07-23T00:00:00,2024,7,40,BA,Active
2437528,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,6268,2024-07-23T00:00:00,2024,7,40,BA,Active
2437609,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,895,2024-07-23T00:00:00,2024,7,40,BA,Active
2437610,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,981,2024-08-08T00:00:00,2024,8,41,BA,Active
2437529,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,6850,2024-08-08T00:00:00,2024,8,41,BA,Active
2436442,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,187,2024-08-08T00:00:00,2024,8,41,BA,Active
2438727,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,24325,2024-08-08T00:00:00,2024,8,41,BA,Active
2437448,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,2004,2024-08-08T00:00:00,2024,8,41,BA,Active
2438889,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,39698,2024-08-08T00:00:00,2024,8,41,BA,Active
2437691,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,28431,2024-08-08T00:00:00,2024,8,41,BA,Active
2438808,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,47,2024-08-08T00:00:00,2024,8,41,BA,Active
2437692,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,,,1,29168,2024-08-15T00:00:00,2024,8,42,BA,Active
2438890,Displacement due to conflict,Lebanon,LBN,South,LB6,,,1,40339,2024-08-15T00:00:00,2024,8,42,BA,Active
2438809,Displacement due to conflict,Lebanon,LBN,North,LB5,,,1,284,2024-08-15T00:00:00,2024,8,42,BA,Active
2437449,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,,,1,3063,2024-08-15T00:00:00,2024,8,42,BA,Active
2438728,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,,,1,27965,2024-08-15T00:00:00,2024,8,42,BA,Active
2436443,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,,,1,352,2024-08-15T00:00:00,2024,8,42,BA,Active
2437530,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,,,1,7604,2024-08-15T00:00:00,2024,8,42,BA,Active
2437611,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,,,1,1324,2024-08-15T00:00:00,2024,8,42,BA,Active
